loan_id,customer_id,branch_id,loan_type,principal,interest_rate,tenure_months,disbursed_date,due_date,status
4799,6921,50,Home,97371.55,11.34,35,2026-03-27,2028-08-21,Closed
4800,3493,42,Home,920849.06,9.95,51,2022-03-26,2028-12-30,Default
4801,6624,46,Car,543360.72,9.67,31,2024-02-26,2029-01-06,Closed
4802,1370,18,Home,362966.24,8.24,44,2022-06-24,2028-08-18,Default
4803,8336,69,Personal,824405.85,12.18,55,2024-03-04,2027-01-22,Active
4804,11784,89,Home,332198.47,8.49,30,2021-01-28,2026-10-02,Closed
4805,14692,73,Personal,947796.86,12.87,60,2021-08-15,2027-11-01,Active
4806,780,89,Personal,866989.58,11.23,15,2023-02-25,2027-07-04,Closed
4807,2061,74,Home,658069.47,12.57,22,2023-10-29,2027-11-18,Active
4808,5212,66,Home,867975.26,8.81,13,2021-10-04,2027-04-22,Default
4809,14943,2,Personal,256522.33,9.38,43,2022-10-25,2028-03-02,Default
4810,4593,15,Car,259631.46,12.11,27,2025-03-07,2028-11-02,Active
4811,7957,21,Home,225683.23,9.06,48,2023-12-15,2026-10-20,Active
4812,11402,52,Car,682855.77,10.77,47,2022-04-12,2028-12-05,Active
4813,14918,72,Personal,563071.51,8.4,50,2026-01-01,2027-10-11,Default
4814,1841,88,Home,581988.37,9.56,35,2022-10-07,2027-01-31,Active
4815,9272,55,Car,333291.16,8.02,38,2025-10-30,2028-04-01,Closed
4816,12392,58,Home,845675.35,8.87,57,2023-01-31,2027-11-19,Active
4817,2604,33,Car,498027.8,12.7,60,2025-07-28,2028-04-18,Closed
4818,4275,71,Home,612622.98,12.95,53,2021-12-06,2028-06-23,Active
4819,6053,63,Car,973808.15,8.96,26,2021-04-27,2027-10-17,Active
4820,10508,61,Personal,525581.41,12.13,40,2021-10-27,2028-02-21,Active
4821,3033,75,Car,847917.23,12.16,60,2022-08-12,2028-05-16,Closed
4822,9970,23,Home,884826.3,8.27,59,2022-08-20,2028-04-09,Default
4823,4472,73,Home,477011.12,8.71,18,2024-03-19,2028-08-02,Default
4824,8437,87,Home,64909.53,9.89,55,2021-08-24,2026-08-09,Active
4825,14176,77,Car,850632.23,11.77,28,2021-06-03,2027-11-04,Active
4826,4774,60,Home,375385.9,10.52,54,2024-11-15,2026-08-20,Default
4827,3174,29,Home,391449.14,9.01,34,2021-05-17,2028-09-08,Active
4828,5757,86,Personal,568255.34,8.36,21,2026-02-15,2028-10-13,Active
4829,10781,16,Personal,489064.23,11.25,30,2021-03-01,2028-10-18,Active
4830,14379,92,Home,923098.92,8.09,42,2025-04-16,2028-09-10,Active
4831,13693,53,Car,800381.38,11.52,34,2026-01-04,2027-06-24,Closed
4832,13531,60,Personal,565196.16,10.49,31,2021-01-25,2029-01-14,Default
4833,990,56,Car,566302.19,8.88,54,2025-04-04,2026-10-30,Active
4834,7044,64,Home,944994.73,11.77,44,2024-10-23,2028-02-06,Default
4835,12100,16,Car,997329.81,12.5,39,2024-12-06,2028-03-27,Closed
4836,3952,99,Personal,426552.35,11.11,21,2023-03-27,2027-03-17,Default
4837,13574,98,Personal,655738.19,8.96,56,2024-10-24,2026-10-29,Default
4838,14321,67,Home,900812.3,11.27,55,2026-04-15,2028-01-30,Closed
4839,12024,97,Car,880349.66,9.29,58,2025-02-06,2026-11-29,Default
4840,6462,98,Personal,326605.32,12.54,31,2023-08-13,2028-12-11,Active
4841,10351,73,Home,335330.28,11.76,14,2022-07-08,2026-12-18,Active
4842,9023,15,Personal,520428.69,10.11,51,2024-07-19,2028-10-11,Active
4843,6529,68,Car,987426.45,10.99,20,2025-11-27,2026-10-09,Active
4844,12553,27,Personal,616211.0,8.88,37,2020-11-14,2028-09-24,Default
4845,3065,44,Personal,812626.7,10.55,52,2023-04-20,2028-01-21,Default
4846,2386,73,Home,530879.86,9.76,33,2021-06-23,2028-03-13,Active
4847,3495,44,Personal,423110.35,10.32,25,2026-01-25,2028-10-14,Default
4848,7206,60,Personal,797032.31,12.2,60,2022-04-05,2027-09-08,Active
4849,14901,73,Personal,869735.07,10.18,13,2022-10-25,2027-03-28,Closed
4850,7963,59,Personal,956661.04,12.64,34,2022-02-24,2026-11-22,Active
4851,10761,4,Personal,620574.37,9.1,42,2023-11-16,2027-06-29,Closed
4852,7821,6,Home,903688.82,11.68,24,2023-08-19,2027-07-13,Active
4853,11319,23,Home,345716.36,10.31,45,2025-05-25,2027-01-19,Closed
4854,13606,83,Personal,971681.1,11.2,26,2022-09-21,2028-06-03,Closed
4855,12526,74,Home,118975.94,11.87,47,2021-12-07,2027-07-01,Active
4856,3843,73,Home,267972.66,9.06,55,2023-01-11,2026-12-01,Closed
4857,2939,87,Personal,888972.91,12.9,60,2022-09-09,2028-09-21,Closed
4858,13050,41,Personal,444324.23,10.24,16,2021-09-06,2028-12-16,Default
4859,6112,64,Personal,87974.59,12.59,46,2025-10-04,2028-10-25,Closed
4860,10961,86,Car,939475.59,10.16,38,2024-10-12,2028-12-26,Default
4861,5267,58,Personal,643269.18,9.85,23,2022-08-22,2028-11-10,Closed
4862,11461,29,Car,655642.08,12.85,54,2021-08-29,2027-10-17,Active
4863,2085,36,Car,630151.14,11.24,60,2024-05-17,2028-01-02,Closed
4864,1188,10,Home,409193.06,12.39,14,2020-11-09,2028-04-19,Closed
4865,3560,92,Car,449904.8,8.9,20,2022-04-10,2028-07-18,Active
4866,699,1,Car,329346.82,10.1,47,2023-12-29,2028-06-03,Closed
4867,1113,65,Home,177971.19,11.92,34,2026-01-18,2027-02-08,Default
4868,12142,91,Personal,802472.03,8.81,21,2025-03-10,2026-09-01,Closed
4869,12020,86,Personal,78486.52,9.1,59,2023-03-13,2026-11-29,Closed
4870,7527,77,Car,119724.35,12.65,18,2026-04-22,2028-02-20,Default
4871,1140,29,Home,117082.63,11.63,52,2024-03-27,2028-07-08,Default
4872,3768,92,Home,730655.54,12.23,54,2021-10-19,2028-06-02,Default
4873,2058,13,Personal,802970.59,8.08,47,2020-11-06,2027-07-13,Default
4874,2330,87,Car,363545.26,12.31,43,2022-11-15,2027-12-23,Closed
4875,6252,54,Home,135312.77,9.1,36,2025-03-03,2026-11-15,Active
4876,9109,7,Personal,282524.66,10.2,26,2025-10-25,2028-11-18,Default
4877,10556,3,Car,518486.0,10.67,60,2021-05-19,2028-07-10,Active
4878,135,22,Car,163650.53,10.11,17,2022-03-26,2028-04-25,Default
4879,5694,40,Home,708765.19,9.78,35,2022-01-29,2027-03-13,Closed
4880,11612,33,Home,946557.48,11.79,59,2023-09-21,2029-01-18,Default
4881,178,95,Personal,820975.35,9.83,34,2023-12-29,2026-10-05,Active
4882,6483,58,Personal,191498.84,12.59,25,2021-03-15,2027-07-21,Active
4883,1417,49,Personal,400732.58,10.51,35,2024-03-08,2027-09-14,Active
4884,8521,64,Car,683075.13,11.96,13,2023-03-22,2028-04-16,Default
4885,12388,39,Personal,212949.26,10.89,34,2022-04-24,2027-11-16,Active
4886,13339,86,Home,549408.4,12.57,47,2022-11-20,2028-04-26,Active
4887,1203,72,Personal,235337.92,10.14,17,2025-11-18,2028-12-04,Closed
4888,987,29,Personal,331040.62,11.36,44,2022-08-15,2028-05-07,Default
4889,12505,67,Personal,876424.67,9.49,45,2022-11-21,2028-08-30,Default
4890,9791,38,Car,230185.08,9.66,25,2021-05-12,2028-04-26,Default
4891,1987,74,Personal,372608.97,9.85,54,2025-03-18,2027-10-04,Closed
4892,10568,96,Home,490564.81,9.91,42,2021-04-10,2027-06-23,Closed
4893,9112,38,Car,561271.66,12.67,57,2021-03-31,2027-05-14,Default
4894,4661,43,Personal,356167.75,8.5,39,2024-11-30,2028-11-16,Default
4895,8652,17,Home,142327.49,9.94,30,2023-05-19,2028-08-05,Default
4896,345,12,Car,365803.53,11.28,23,2023-10-21,2027-05-10,Default
4897,14015,52,Home,708148.99,11.13,18,2025-12-22,2027-08-09,Default
4898,1194,75,Personal,958518.3,9.95,22,2023-09-02,2028-03-05,Default
4899,5856,80,Personal,184179.8,9.83,31,2021-02-17,2027-09-24,Default
4900,11541,53,Home,866309.57,11.23,30,2023-08-01,2028-03-12,Default
4901,708,31,Personal,340842.26,8.79,46,2023-05-26,2027-10-27,Closed
4902,7993,37,Home,914019.64,12.41,14,2025-02-10,2027-07-01,Closed
4903,11330,91,Home,999575.82,11.73,46,2021-06-13,2028-03-18,Active
4904,7880,23,Car,826864.97,8.96,56,2021-06-21,2028-04-07,Default
4905,5494,77,Home,451511.03,9.83,55,2021-11-30,2026-08-17,Active
4906,6889,63,Home,727277.7,9.23,41,2022-04-29,2027-06-21,Default
4907,6107,65,Home,233306.22,11.39,20,2021-03-26,2028-03-08,Closed
4908,2665,65,Personal,319336.75,8.05,28,2026-03-31,2028-12-30,Active
4909,776,64,Car,344418.97,11.97,29,2023-06-10,2026-08-03,Active
4910,6723,81,Car,384485.72,12.63,34,2023-06-24,2027-10-02,Default
4911,11584,29,Personal,244635.9,9.82,37,2023-07-11,2028-07-15,Active
4912,14603,53,Home,476126.55,11.62,47,2026-03-23,2028-12-18,Active
4913,13018,92,Personal,932557.79,10.62,58,2021-06-13,2027-06-16,Closed
4914,407,60,Home,191394.31,12.65,43,2025-10-17,2028-12-23,Closed
4915,5829,88,Car,881861.49,8.52,23,2025-07-25,2027-08-01,Default
4916,1648,97,Car,579764.0,8.68,33,2025-03-20,2027-03-01,Default
4917,4390,78,Car,423243.72,12.2,26,2025-05-25,2028-10-23,Default
4918,13017,13,Car,347894.83,12.52,14,2021-10-08,2028-05-19,Active
4919,6759,68,Personal,578219.0,12.42,30,2023-11-24,2027-08-19,Default
4920,7881,44,Car,243913.06,11.19,24,2023-05-22,2028-02-20,Default
4921,9488,31,Home,392384.56,9.12,36,2021-06-06,2027-05-06,Default
4922,1156,96,Home,490308.02,8.49,40,2023-03-13,2027-07-18,Active
4923,7417,19,Car,753561.88,12.15,36,2024-04-28,2027-10-31,Closed
4924,10329,59,Home,446821.16,12.14,34,2023-11-19,2028-12-01,Default
4925,1737,49,Personal,913714.69,12.99,52,2023-06-27,2027-06-08,Active
4926,604,67,Home,508906.67,12.48,59,2024-06-18,2028-12-30,Default
4927,5525,61,Home,878129.48,10.77,47,2025-12-09,2027-08-07,Closed
4928,2470,23,Home,324751.43,10.87,50,2025-12-26,2027-11-18,Active
4929,1403,61,Car,749750.7,11.65,12,2023-03-30,2028-12-12,Default
4930,9485,24,Car,927119.48,10.64,40,2021-12-25,2028-02-17,Active
4931,216,28,Car,588263.7,12.79,23,2023-02-06,2027-05-13,Default
4932,13074,75,Personal,865598.86,11.81,22,2025-04-14,2028-12-27,Closed
4933,10119,50,Home,63665.86,10.87,55,2025-07-07,2026-10-12,Default
4934,13972,69,Home,937451.0,11.54,35,2024-09-20,2028-11-22,Closed
4935,11247,10,Car,986603.14,8.41,24,2024-02-04,2026-09-30,Active
4936,8465,56,Home,187322.34,12.71,17,2023-01-08,2028-10-17,Default
4937,3134,64,Home,330957.98,11.03,41,2023-01-28,2029-01-12,Closed
4938,408,7,Home,570156.99,8.61,59,2021-09-23,2027-03-15,Closed
4939,9183,92,Home,606520.73,9.73,13,2022-01-12,2028-08-25,Active
4940,12683,13,Car,998643.33,8.02,21,2024-08-09,2027-12-21,Closed
4941,8201,23,Personal,970733.34,12.35,48,2023-03-20,2028-03-14,Closed
4942,2379,51,Home,353992.03,12.2,36,2024-05-10,2028-03-24,Active
4943,4200,5,Car,856537.21,11.85,29,2026-04-19,2026-09-18,Closed
4944,7573,52,Home,890199.42,12.31,18,2022-08-27,2027-05-07,Default
4945,12881,33,Personal,814728.73,8.07,45,2024-10-24,2029-01-16,Default
4946,11837,100,Home,152304.46,9.35,38,2025-02-14,2028-10-02,Closed
4947,14607,99,Home,451086.5,11.09,36,2024-04-07,2028-07-06,Active
4948,6580,93,Car,901792.61,8.77,47,2022-11-07,2026-11-30,Closed
4949,7664,34,Personal,400236.52,12.14,22,2024-10-18,2027-05-19,Active
4950,1590,45,Home,900719.68,10.97,26,2022-01-23,2028-09-28,Closed
4951,7216,40,Personal,655388.44,9.32,33,2023-04-13,2026-08-02,Default
4952,6830,30,Personal,460170.29,9.36,30,2024-04-06,2028-04-14,Closed
4953,12571,80,Home,99173.48,12.01,24,2022-03-01,2027-05-16,Active
4954,2062,79,Personal,277178.22,11.82,57,2021-12-19,2028-03-09,Closed
4955,796,98,Car,553895.87,10.43,53,2022-06-07,2027-06-01,Closed
4956,6940,81,Home,971051.18,10.82,37,2020-11-30,2026-10-31,Active
4957,9308,42,Car,658998.3,8.38,50,2022-04-30,2028-06-12,Active
4958,14603,70,Personal,487650.73,12.87,27,2021-07-10,2026-11-15,Closed
4959,2302,75,Personal,738877.55,8.76,23,2026-02-19,2028-04-12,Closed
4960,4082,53,Personal,819644.47,8.45,55,2022-01-19,2026-08-23,Active
4961,15000,13,Personal,988301.25,12.6,55,2023-11-16,2027-11-18,Active
4962,14707,85,Home,229009.12,11.3,57,2026-04-21,2026-12-11,Default
4963,12693,15,Home,729352.07,11.99,33,2026-02-15,2027-05-03,Closed
4964,1419,95,Car,601130.33,11.58,21,2024-11-20,2026-08-26,Active
4965,9575,27,Personal,756098.6,8.58,26,2021-04-29,2026-12-08,Closed
4966,10614,76,Home,785919.91,10.34,19,2023-10-08,2027-03-09,Active
4967,9731,48,Personal,218674.91,12.61,48,2026-02-02,2027-05-30,Active
4968,8083,1,Car,326313.78,11.44,49,2021-08-28,2027-08-30,Closed
4969,13499,81,Personal,430127.65,9.11,29,2021-09-22,2028-07-31,Active
4970,4990,91,Home,285450.93,8.38,48,2023-08-06,2028-02-02,Active
4971,1532,71,Home,624075.41,12.25,25,2021-07-30,2029-01-16,Closed
4972,2358,7,Car,119462.84,10.43,25,2025-12-26,2028-04-22,Closed
4973,10403,25,Personal,719054.38,10.62,60,2025-04-21,2028-10-10,Default
4974,3835,47,Personal,80026.6,8.56,51,2026-01-01,2027-08-11,Closed
4975,3256,61,Home,433078.83,9.86,14,2022-04-14,2027-12-18,Default
4976,1577,1,Home,503868.92,9.06,43,2020-11-21,2027-10-03,Active
4977,12892,23,Personal,863165.19,11.88,46,2024-09-07,2028-10-09,Closed
4978,1124,39,Personal,640938.32,11.13,45,2021-07-22,2027-05-24,Active
4979,2957,60,Car,729323.11,12.06,37,2024-02-28,2027-01-30,Closed
4980,5484,39,Car,398229.96,12.15,46,2024-02-14,2026-10-22,Default
4981,1891,33,Personal,674419.54,10.76,27,2021-03-11,2028-09-17,Default
4982,13927,55,Car,844684.72,10.61,16,2025-04-11,2028-12-17,Default
4983,1317,88,Personal,497550.04,13.0,59,2024-09-15,2028-07-17,Closed
4984,13562,26,Personal,655989.33,11.19,51,2023-10-18,2028-05-10,Active
4985,3227,69,Home,420749.81,11.67,19,2024-06-17,2028-03-25,Closed
4986,13286,22,Personal,996229.65,11.65,45,2020-12-03,2028-12-24,Default
4987,14314,26,Car,710201.67,11.2,19,2025-05-16,2028-03-07,Active
4988,6209,36,Personal,640086.43,11.84,55,2021-11-11,2027-01-05,Active
4989,5789,35,Car,761961.69,9.05,45,2022-02-13,2027-12-09,Closed
4990,10555,41,Home,138158.67,9.46,47,2023-12-31,2028-04-06,Default
4991,11618,1,Home,528289.78,9.69,55,2025-10-02,2026-12-05,Default
4992,3497,38,Home,83015.0,10.13,33,2021-03-28,2026-10-31,Closed
4993,14107,59,Personal,844981.66,9.96,33,2021-09-12,2028-01-23,Closed
4994,7490,27,Car,927751.84,12.24,59,2025-05-16,2028-09-18,Default
4995,9244,7,Home,570823.96,8.83,27,2021-02-09,2028-11-28,Active
4996,11837,89,Car,750142.45,8.47,41,2025-08-20,2028-03-02,Closed
4997,7260,33,Personal,72876.5,11.52,35,2024-01-19,2027-08-08,Active
4998,374,85,Home,355223.91,11.98,56,2026-03-06,2028-08-10,Closed
4999,14661,60,Home,170644.61,12.98,51,2021-12-26,2027-06-06,Default
5000,3396,7,Personal,322160.54,9.47,47,2023-09-17,2027-11-03,Default
5001,9789,84,Personal,793013.09,10.25,25,2023-02-22,2027-05-07,Default
5002,7314,9,Car,180578.61,10.21,15,2023-11-05,2028-05-17,Closed
5003,8085,86,Car,152622.13,11.27,50,2022-03-24,2028-08-08,Active
5004,7208,26,Car,212621.81,9.7,39,2026-02-03,2027-01-06,Active
5005,6608,18,Personal,825535.92,8.87,41,2024-09-13,2028-09-22,Active
5006,3148,83,Car,588516.78,8.91,53,2024-08-15,2028-02-03,Active
5007,338,25,Personal,157795.75,10.82,22,2025-12-08,2028-08-09,Closed
5008,9528,18,Personal,803772.68,8.23,20,2024-07-05,2026-08-12,Active
5009,5436,87,Personal,980306.98,8.36,29,2021-09-19,2029-01-18,Active
5010,4214,95,Personal,586634.89,8.44,15,2025-10-18,2027-11-08,Active
5011,14016,19,Home,877994.57,10.21,17,2020-12-21,2028-07-26,Default
5012,5988,89,Car,144363.02,9.17,28,2026-03-14,2028-05-22,Default
5013,3288,62,Car,362011.21,8.43,28,2021-06-03,2028-12-27,Closed
5014,6371,60,Personal,370715.21,10.33,50,2024-11-30,2028-06-21,Closed
5015,1937,33,Home,794935.71,9.07,21,2021-10-03,2027-01-26,Active
5016,13889,22,Car,571303.36,9.23,60,2022-05-07,2027-09-23,Default
5017,502,78,Home,284306.15,12.63,43,2022-08-01,2027-07-16,Active
5018,9517,6,Home,669783.89,12.78,41,2024-01-26,2028-12-21,Closed
5019,8168,49,Personal,278520.05,10.02,29,2025-04-07,2027-12-17,Closed
5020,8023,54,Home,215500.51,8.97,47,2023-06-05,2028-10-11,Default
5021,5329,93,Car,254774.3,9.19,15,2025-08-12,2028-12-22,Active
5022,11322,97,Car,750945.12,11.72,44,2024-04-26,2028-02-25,Default
5023,3063,59,Car,56472.5,8.75,34,2024-06-01,2028-07-18,Default
5024,8487,55,Car,479617.96,10.94,27,2025-10-09,2026-11-10,Closed
5025,722,36,Personal,378528.66,11.61,44,2025-04-09,2027-10-14,Default
5026,7190,52,Personal,216111.93,12.85,15,2024-02-03,2027-10-01,Default
5027,8330,51,Home,71279.36,8.84,60,2024-07-18,2028-03-31,Active
5028,6418,40,Personal,727185.95,10.27,47,2024-03-04,2027-02-20,Active
5029,11457,56,Home,353251.53,10.6,40,2023-03-29,2029-01-09,Active
5030,3968,88,Home,512235.85,9.37,35,2021-08-01,2027-06-22,Active
5031,11992,88,Home,652308.91,8.59,48,2024-09-27,2027-03-12,Closed
5032,4701,27,Personal,69135.35,9.86,26,2025-12-30,2026-11-13,Default
5033,7538,53,Home,564570.83,11.31,56,2023-04-15,2028-06-14,Default
5034,11261,77,Personal,136290.01,8.76,30,2022-10-08,2027-10-01,Active
5035,4411,56,Car,210327.51,10.98,51,2022-02-12,2027-11-11,Default
5036,9558,78,Home,547379.88,12.94,14,2022-07-11,2028-02-17,Closed
5037,8584,17,Home,254522.99,12.68,32,2024-04-09,2027-09-25,Active
5038,10548,69,Home,253906.15,10.42,23,2022-05-04,2027-12-28,Default
5039,282,17,Home,722152.9,9.34,42,2025-02-14,2027-12-09,Default
5040,5604,53,Car,288400.57,12.52,35,2024-05-29,2027-12-13,Closed
5041,12651,28,Car,562403.86,12.24,22,2025-10-24,2027-05-12,Default
5042,123,45,Personal,425587.78,8.44,46,2021-11-03,2027-01-22,Active
5043,508,70,Personal,447809.44,11.48,25,2022-10-24,2028-04-15,Closed
5044,10928,86,Home,740523.91,9.56,18,2025-06-13,2026-10-20,Default
5045,5046,78,Personal,735979.79,12.29,27,2021-11-23,2027-06-18,Active
5046,14432,81,Home,879420.64,11.38,51,2025-04-19,2027-08-19,Active
5047,12799,2,Home,396827.26,10.37,47,2021-09-27,2027-06-04,Active
5048,2644,53,Personal,220789.82,11.11,59,2023-07-31,2028-05-08,Active
5049,6662,15,Home,427678.5,11.41,27,2022-05-23,2028-11-06,Active
5050,4288,17,Home,410375.24,10.62,39,2023-10-28,2028-04-13,Active
5051,9285,90,Personal,731978.29,12.81,38,2024-09-08,2027-03-17,Default
5052,13704,69,Personal,624796.12,10.71,27,2024-08-15,2028-12-02,Active
5053,10164,52,Home,547168.11,10.45,13,2020-11-10,2027-11-08,Default
5054,9418,49,Home,930734.11,11.4,29,2025-09-02,2027-01-28,Default
5055,14080,14,Personal,265949.94,11.19,22,2020-11-27,2028-03-29,Default
5056,11966,62,Home,142007.5,9.16,60,2022-02-18,2027-07-28,Active
5057,4606,27,Car,971914.77,8.2,30,2024-07-25,2027-07-02,Default
5058,2921,4,Home,724678.55,12.32,53,2026-02-27,2028-04-07,Active
5059,1043,7,Home,870733.51,9.94,33,2024-08-31,2027-03-10,Default
5060,6870,94,Home,229836.96,9.92,44,2025-01-05,2027-03-31,Default
5061,12561,79,Car,559079.57,8.08,25,2024-04-07,2028-08-31,Active
5062,10901,81,Home,882328.0,10.77,43,2021-06-12,2028-06-04,Active
5063,14292,63,Car,750105.68,10.92,28,2024-09-18,2028-03-20,Default
5064,3591,23,Car,470903.77,12.05,41,2020-11-01,2026-11-16,Closed
5065,3788,37,Personal,471836.79,9.57,50,2021-12-10,2028-12-20,Active
5066,4496,65,Personal,939904.77,10.81,32,2020-11-01,2028-06-25,Active
5067,10531,29,Home,879728.6,8.06,24,2026-03-17,2028-10-26,Active
5068,8328,70,Personal,464003.49,8.38,24,2025-04-05,2026-11-09,Default
5069,7778,96,Home,472268.35,8.53,26,2021-08-07,2027-07-31,Default
5070,2247,88,Personal,521156.54,11.43,43,2024-03-06,2028-04-27,Default
5071,13569,73,Home,504568.08,11.68,26,2022-05-22,2028-01-05,Active
5072,6503,52,Personal,837714.79,11.82,58,2021-09-27,2027-07-16,Active
5073,11796,31,Car,968977.7,9.27,46,2024-07-18,2028-04-13,Active
5074,1198,53,Home,971176.71,8.98,38,2020-11-12,2027-10-17,Active
5075,1836,6,Home,834003.0,11.64,22,2023-05-28,2028-08-23,Default
5076,1692,46,Home,794623.5,10.92,50,2026-01-02,2027-02-07,Closed
5077,6142,59,Home,531405.81,12.17,22,2023-04-02,2028-11-06,Default
5078,8702,23,Car,485088.57,9.12,12,2023-01-14,2027-05-03,Closed
5079,13674,56,Personal,419899.06,10.48,32,2024-09-30,2028-06-13,Active
5080,7929,37,Personal,907848.88,8.69,24,2022-09-27,2028-04-02,Active
5081,8576,3,Home,826488.99,9.03,59,2023-01-12,2027-05-10,Default
5082,3949,12,Car,505541.94,11.81,42,2021-10-31,2027-12-28,Active
5083,7798,65,Car,196483.9,8.53,29,2021-02-14,2027-12-18,Closed
5084,2994,18,Personal,168250.97,11.8,58,2025-02-13,2028-09-21,Default
5085,10639,75,Home,424303.0,12.06,49,2025-03-27,2028-07-07,Closed
5086,10038,38,Home,383170.44,9.46,55,2022-01-10,2028-07-02,Active
5087,10780,65,Personal,395761.34,8.62,21,2023-06-24,2028-09-03,Active
5088,13569,41,Home,763418.89,10.6,33,2024-01-31,2027-08-27,Closed
5089,2519,91,Car,682238.37,9.62,32,2024-11-30,2027-09-07,Closed
5090,1495,18,Car,548731.81,10.86,16,2023-10-01,2028-10-11,Closed
5091,8735,7,Car,55664.51,12.67,46,2021-01-27,2027-08-06,Default
5092,13283,35,Home,877629.31,12.54,53,2024-10-06,2027-06-08,Default
5093,4941,14,Personal,787638.87,12.4,57,2022-05-20,2028-09-17,Default
5094,10243,19,Car,419459.45,11.13,14,2022-05-06,2028-05-30,Closed
5095,1642,42,Car,52454.14,12.47,25,2023-05-12,2026-12-26,Closed
5096,13159,11,Car,84061.88,11.78,45,2023-02-12,2026-10-19,Active
5097,14269,34,Home,350368.92,12.86,60,2025-06-17,2027-03-20,Closed
5098,8800,56,Car,598609.89,8.67,43,2023-04-26,2027-04-30,Closed
5099,11510,79,Personal,259617.26,9.3,12,2021-11-21,2027-04-05,Closed
5100,12868,29,Home,685525.64,12.53,59,2025-04-22,2026-09-13,Default
5101,11520,86,Home,118531.21,9.5,38,2022-09-28,2027-02-21,Default
5102,3257,81,Personal,53056.09,11.51,21,2024-09-10,2027-05-28,Active
5103,3489,71,Home,521544.22,9.35,28,2023-04-04,2027-02-01,Active
5104,14215,37,Personal,143731.97,9.76,19,2025-02-17,2026-10-18,Default
5105,10343,29,Personal,905571.78,10.94,59,2021-11-21,2026-09-15,Default
5106,5004,51,Car,284581.11,11.4,58,2021-01-07,2027-08-10,Default
5107,3469,71,Car,409375.38,10.34,40,2020-12-15,2027-12-08,Active
5108,3232,64,Personal,50454.39,11.77,42,2021-05-25,2028-10-20,Closed
5109,1565,10,Car,451703.94,12.88,55,2023-01-12,2028-10-17,Active
5110,9881,76,Home,78857.93,11.28,16,2023-02-13,2028-09-28,Default
5111,4000,61,Personal,996450.04,9.89,60,2023-10-27,2028-10-28,Closed
5112,14285,98,Car,160213.08,11.93,41,2021-02-27,2026-11-15,Active
5113,2451,79,Car,485928.7,12.32,50,2021-07-23,2028-04-26,Active
5114,5818,98,Home,403116.34,10.45,49,2025-06-13,2026-09-06,Active
5115,7300,82,Personal,784675.77,12.2,44,2023-06-22,2028-08-04,Closed
5116,14204,12,Home,531969.35,8.06,16,2022-10-04,2028-06-15,Default
5117,5132,34,Car,493738.6,11.31,47,2021-06-30,2028-05-06,Default
5118,6779,23,Home,760701.13,11.23,44,2024-10-25,2028-09-17,Default
