transaction_id,account_id,transaction_type,amount,balance_after,transaction_date,channel,merchant,description
4013,10772,Debit,3812.18,332108.58,2022-12-01 06:02:32.543126,Online,Merchant_468,Transaction_4013
4014,584,Credit,1560.95,217860.07,2024-07-18 06:02:32.543129,UPI,Merchant_255,Transaction_4014
4015,1123,Debit,5472.86,69823.89,2024-05-05 06:02:32.543133,Branch,Merchant_180,Transaction_4015
4016,7360,Debit,3390.73,220805.63,2024-07-30 06:02:32.543136,Branch,Merchant_21,Transaction_4016
4017,5726,Debit,8769.82,3551.75,2022-01-23 06:02:32.543139,ATM,,Transaction_4017
4018,3253,Credit,8320.4,102091.72,2021-12-03 06:02:32.543142,Branch,,Transaction_4018
4019,600,Debit,2759.02,389266.79,2022-04-20 06:02:32.543145,UPI,Merchant_213,Transaction_4019
4020,9153,Credit,2826.36,342031.49,2026-03-30 06:02:32.543149,Online,,Transaction_4020
4021,3324,Credit,4675.26,277677.45,2023-10-09 06:02:32.543152,UPI,Merchant_21,Transaction_4021
4022,7166,Credit,2187.73,243048.82,2025-11-30 06:02:32.543155,UPI,Merchant_303,Transaction_4022
4023,7116,Credit,8354.32,327614.35,2024-12-08 06:02:32.543158,UPI,Merchant_486,Transaction_4023
4024,13154,Credit,5252.84,381533.03,2021-05-27 06:02:32.543161,ATM,Merchant_267,Transaction_4024
4025,6904,Credit,3319.53,433462.6,2024-03-31 06:02:32.543165,Online,Merchant_153,Transaction_4025
4026,12487,Debit,7051.14,400684.73,2025-07-23 06:02:32.543168,ATM,Merchant_19,Transaction_4026
4027,13,Debit,6193.03,419017.29,2025-06-21 06:02:32.543171,ATM,Merchant_292,Transaction_4027
4028,9826,Credit,5480.37,370592.79,2024-11-08 06:02:32.543175,Online,Merchant_447,Transaction_4028
4029,5334,Credit,8374.81,140785.01,2021-12-05 06:02:32.543178,Branch,Merchant_333,Transaction_4029
4030,3909,Credit,5266.96,74723.99,2020-11-15 06:02:32.543182,UPI,,Transaction_4030
4031,2679,Credit,2145.37,466829.48,2023-08-30 06:02:32.543184,UPI,Merchant_58,Transaction_4031
4032,6037,Debit,5578.73,464920.65,2025-10-27 06:02:32.543188,Online,,Transaction_4032
4033,8661,Debit,6138.54,67204.31,2023-10-09 06:02:32.543190,Online,Merchant_4,Transaction_4033
4034,2292,Debit,9934.1,375004.64,2025-02-03 06:02:32.543194,Branch,Merchant_499,Transaction_4034
4035,6481,Debit,109.16,204668.44,2024-01-16 06:02:32.543197,Branch,Merchant_24,Transaction_4035
4036,13228,Credit,1099.11,67075.24,2024-01-18 06:02:32.543201,Branch,Merchant_296,Transaction_4036
4037,10460,Credit,3680.93,266935.09,2021-03-31 06:02:32.543204,ATM,Merchant_461,Transaction_4037
4038,5388,Credit,3175.72,417780.96,2022-07-11 06:02:32.543208,UPI,Merchant_284,Transaction_4038
4039,8648,Credit,7545.31,16148.28,2024-10-11 06:02:32.543211,UPI,,Transaction_4039
4040,5231,Debit,5464.34,343719.73,2024-06-07 06:02:32.543214,ATM,Merchant_174,Transaction_4040
4041,5577,Credit,3734.51,191752.6,2025-11-07 06:02:32.543217,ATM,Merchant_172,Transaction_4041
4042,7165,Debit,7137.87,458325.89,2021-05-19 06:02:32.543221,Branch,Merchant_79,Transaction_4042
4043,13614,Debit,9841.33,210100.12,2024-09-30 06:02:32.543224,UPI,Merchant_258,Transaction_4043
4044,8814,Debit,5988.36,349313.17,2022-04-12 06:02:32.543228,ATM,Merchant_376,Transaction_4044
4045,9086,Debit,8097.96,20299.34,2021-11-14 06:02:32.543231,Branch,Merchant_472,Transaction_4045
4046,481,Credit,9598.54,475925.55,2021-02-06 06:02:32.543234,Branch,,Transaction_4046
4047,8660,Credit,9105.85,416366.93,2021-10-08 06:02:32.543237,UPI,,Transaction_4047
4048,9230,Credit,4082.07,429249.41,2026-02-08 06:02:32.543240,Online,Merchant_324,Transaction_4048
4049,9925,Credit,6071.71,88609.77,2024-11-15 06:02:32.543243,UPI,Merchant_344,Transaction_4049
4050,11110,Debit,2141.49,7451.47,2021-01-28 06:02:32.543246,Online,Merchant_247,Transaction_4050
4051,2637,Debit,5582.29,285498.27,2022-05-29 06:02:32.543250,Online,Merchant_452,Transaction_4051
4052,11037,Debit,5523.3,100231.97,2025-05-07 06:02:32.543253,Branch,,Transaction_4052
4053,10626,Credit,8603.73,46256.01,2022-02-14 06:02:32.543256,ATM,Merchant_393,Transaction_4053
4054,9187,Credit,3084.85,103619.56,2020-11-21 06:02:32.543259,UPI,,Transaction_4054
4055,6761,Debit,298.12,463114.26,2025-06-28 06:02:32.543262,UPI,Merchant_97,Transaction_4055
4056,14830,Credit,6829.2,18383.44,2021-12-14 06:02:32.543266,Online,,Transaction_4056
4057,3423,Debit,9040.7,392117.68,2021-12-30 06:02:32.543268,ATM,Merchant_71,Transaction_4057
4058,12844,Debit,7668.48,210621.3,2022-07-25 06:02:32.543272,UPI,Merchant_224,Transaction_4058
4059,2895,Credit,145.86,267501.55,2021-05-11 06:02:32.543275,Branch,,Transaction_4059
4060,11166,Debit,6821.56,80257.05,2022-06-24 06:02:32.543278,Branch,Merchant_302,Transaction_4060
4061,8764,Credit,1200.23,416631.47,2023-03-30 06:02:32.543281,ATM,Merchant_322,Transaction_4061
4062,3883,Credit,2954.79,152217.63,2022-04-13 06:02:32.543284,UPI,Merchant_385,Transaction_4062
4063,8027,Credit,4988.89,7113.87,2025-02-14 06:02:32.543287,UPI,Merchant_29,Transaction_4063
4064,5657,Debit,852.47,454743.57,2022-02-08 06:02:32.543291,ATM,,Transaction_4064
4065,3200,Debit,679.85,74932.18,2023-06-29 06:02:32.543294,UPI,Merchant_456,Transaction_4065
4066,6890,Debit,2944.71,383854.1,2024-02-14 06:02:32.543298,Branch,Merchant_230,Transaction_4066
4067,2697,Debit,6028.92,386658.52,2022-09-05 06:02:32.543301,Online,Merchant_5,Transaction_4067
4068,12299,Credit,3768.45,462788.72,2022-12-18 06:02:32.543305,ATM,Merchant_428,Transaction_4068
4069,7731,Debit,4151.91,14029.3,2021-07-13 06:02:32.543308,Branch,Merchant_349,Transaction_4069
4070,10826,Debit,8180.46,130735.89,2021-07-12 06:02:32.543312,Online,Merchant_164,Transaction_4070
4071,10256,Credit,7126.39,351451.61,2025-12-21 06:02:32.543315,Branch,Merchant_430,Transaction_4071
4072,6667,Debit,14.35,174239.31,2022-09-24 06:02:32.543319,Online,Merchant_281,Transaction_4072
4073,9196,Debit,7042.21,230966.11,2024-09-23 06:02:32.543322,UPI,,Transaction_4073
4074,5819,Credit,339.05,298281.98,2025-08-31 06:02:32.543325,Online,Merchant_495,Transaction_4074
4075,324,Credit,4893.59,404174.28,2022-12-20 06:02:32.543329,UPI,,Transaction_4075
4076,8106,Credit,2925.24,165133.87,2025-11-24 06:02:32.543331,Branch,Merchant_373,Transaction_4076
4077,11279,Credit,6095.09,23108.17,2024-05-06 06:02:32.543335,UPI,Merchant_11,Transaction_4077
4078,3059,Credit,9253.48,492695.46,2023-11-29 06:02:32.543338,UPI,Merchant_405,Transaction_4078
4079,14012,Credit,347.94,26438.7,2021-09-28 06:02:32.543342,Online,Merchant_440,Transaction_4079
4080,14065,Debit,2478.29,264853.97,2024-03-01 06:02:32.543345,Online,Merchant_218,Transaction_4080
4081,1392,Credit,8603.01,204733.89,2024-05-29 06:02:32.543349,UPI,Merchant_84,Transaction_4081
4082,10668,Credit,3711.3,323822.1,2021-11-05 06:02:32.543352,Branch,Merchant_332,Transaction_4082
4083,11679,Debit,984.07,320889.03,2021-02-12 06:02:32.543355,Online,Merchant_28,Transaction_4083
4084,2401,Credit,4835.37,41610.96,2023-12-07 06:02:32.543358,UPI,,Transaction_4084
4085,12253,Debit,4849.31,248658.69,2023-03-29 06:02:32.543361,UPI,Merchant_355,Transaction_4085
4086,11095,Debit,3168.18,393178.5,2021-12-19 06:02:32.543364,Online,,Transaction_4086
4087,5623,Debit,3587.71,132372.67,2025-11-27 06:02:32.543367,UPI,Merchant_295,Transaction_4087
4088,12873,Credit,6511.88,147190.94,2022-12-02 06:02:32.543370,UPI,Merchant_293,Transaction_4088
4089,1048,Debit,5667.54,248537.21,2021-11-14 06:02:32.543374,ATM,,Transaction_4089
4090,7339,Debit,2542.78,364496.29,2025-01-17 06:02:32.543376,ATM,Merchant_320,Transaction_4090
4091,13044,Debit,1140.16,104162.65,2023-08-11 06:02:32.543380,Online,Merchant_362,Transaction_4091
4092,4025,Debit,3620.47,236602.58,2023-07-27 06:02:32.543384,Branch,Merchant_368,Transaction_4092
4093,9553,Credit,2132.26,400500.84,2021-03-13 06:02:32.543387,Branch,Merchant_481,Transaction_4093
4094,12882,Debit,5061.36,418125.45,2024-06-08 06:02:32.543391,Online,Merchant_154,Transaction_4094
4095,1647,Debit,6116.75,100938.51,2021-03-22 06:02:32.543394,Branch,Merchant_387,Transaction_4095
4096,13696,Debit,3674.74,482161.57,2021-06-14 06:02:32.543397,UPI,Merchant_282,Transaction_4096
4097,11428,Debit,2721.29,491920.44,2025-01-06 06:02:32.543401,Online,,Transaction_4097
4098,10871,Debit,9885.67,223001.06,2021-12-12 06:02:32.543404,Online,Merchant_296,Transaction_4098
4099,2016,Debit,3577.02,194114.62,2024-06-19 06:02:32.543408,Branch,Merchant_167,Transaction_4099
4100,217,Credit,719.2,21429.65,2025-05-15 06:02:32.543411,UPI,Merchant_220,Transaction_4100
4101,9138,Credit,4661.2,158261.19,2024-05-25 06:02:32.543414,Online,Merchant_202,Transaction_4101
4102,11884,Debit,9549.23,457119.39,2024-01-14 06:02:32.543418,ATM,Merchant_65,Transaction_4102
4103,5909,Debit,1122.22,466012.29,2022-01-17 06:02:32.543421,UPI,Merchant_199,Transaction_4103
4104,4622,Debit,6283.24,134030.13,2025-09-17 06:02:32.543425,ATM,Merchant_372,Transaction_4104
4105,12240,Credit,477.49,323587.66,2023-01-21 06:02:32.543428,Online,Merchant_456,Transaction_4105
4106,2616,Debit,2399.92,316775.46,2021-09-26 06:02:32.543432,Online,Merchant_407,Transaction_4106
4107,11044,Credit,324.69,490844.98,2021-06-05 06:02:32.543435,Online,,Transaction_4107
4108,5416,Credit,6716.55,7967.52,2022-09-05 06:02:32.543438,Online,Merchant_216,Transaction_4108
4109,1932,Credit,7287.17,382250.07,2024-07-29 06:02:32.543441,UPI,Merchant_124,Transaction_4109
4110,10504,Credit,4308.61,480021.08,2021-09-11 06:02:32.543445,Branch,Merchant_274,Transaction_4110
4111,8431,Credit,6174.07,34958.34,2021-09-03 06:02:32.543448,UPI,Merchant_333,Transaction_4111
4112,14496,Credit,5686.6,210808.13,2024-05-25 06:02:32.543451,Online,Merchant_266,Transaction_4112
4113,8678,Debit,1441.15,385773.69,2021-11-04 06:02:32.543455,Online,Merchant_105,Transaction_4113
4114,2778,Credit,2347.36,92104.63,2022-01-12 06:02:32.543458,ATM,Merchant_491,Transaction_4114
4115,3620,Debit,389.04,482542.03,2021-09-01 06:02:32.543462,UPI,Merchant_498,Transaction_4115
4116,11850,Credit,5296.71,43618.14,2026-01-31 06:02:32.543465,Online,Merchant_38,Transaction_4116
4117,8484,Debit,2374.82,499564.55,2021-10-17 06:02:32.543469,ATM,Merchant_448,Transaction_4117
4118,4699,Debit,144.56,276829.22,2022-03-08 06:02:32.543472,ATM,Merchant_393,Transaction_4118
4119,2923,Credit,6900.3,25576.0,2024-09-13 06:02:32.543475,Branch,Merchant_22,Transaction_4119
4120,973,Credit,236.96,220661.58,2025-05-17 06:02:32.543478,UPI,Merchant_258,Transaction_4120
4121,5830,Credit,9572.55,125266.32,2022-11-14 06:02:32.543481,Online,Merchant_483,Transaction_4121
4122,4231,Debit,7961.81,273730.67,2025-02-14 06:02:32.543484,UPI,Merchant_220,Transaction_4122
4123,2112,Credit,3333.17,13810.04,2025-12-21 06:02:32.543488,Online,Merchant_403,Transaction_4123
4124,3789,Credit,7464.86,83402.14,2021-05-18 06:02:32.543491,UPI,Merchant_367,Transaction_4124
4125,14993,Debit,4505.26,105579.96,2024-07-04 06:02:32.543494,ATM,Merchant_340,Transaction_4125
4126,10988,Debit,888.25,144782.32,2024-02-13 06:02:32.543498,UPI,,Transaction_4126
4127,5489,Debit,8248.63,133480.2,2021-12-08 06:02:32.543501,ATM,Merchant_306,Transaction_4127
4128,6078,Debit,680.73,286998.73,2026-04-02 06:02:32.543505,ATM,Merchant_255,Transaction_4128
4129,3712,Debit,3668.25,251727.14,2023-03-27 06:02:32.543508,ATM,Merchant_235,Transaction_4129
4130,7944,Debit,7855.88,30426.58,2022-08-24 06:02:32.543512,UPI,,Transaction_4130
4131,2207,Credit,7043.95,233127.85,2022-02-16 06:02:32.543515,UPI,Merchant_223,Transaction_4131
4132,10866,Debit,8393.18,157650.42,2026-01-11 06:02:32.543518,Online,Merchant_439,Transaction_4132
4133,8106,Debit,7724.63,411683.55,2024-01-10 06:02:32.543522,UPI,,Transaction_4133
4134,9085,Credit,1725.87,301985.45,2025-06-20 06:02:32.543525,Branch,Merchant_190,Transaction_4134
4135,173,Debit,230.28,119734.55,2025-01-10 06:02:32.543529,ATM,Merchant_199,Transaction_4135
4136,14401,Credit,6580.47,156743.76,2021-03-20 06:02:32.543532,UPI,Merchant_44,Transaction_4136
4137,3905,Credit,7905.96,270988.91,2021-11-19 06:02:32.543535,Branch,Merchant_46,Transaction_4137
4138,14845,Credit,5438.47,393599.22,2021-06-26 06:02:32.543539,UPI,Merchant_260,Transaction_4138
4139,4358,Debit,5853.56,342816.28,2023-11-21 06:02:32.543542,Branch,Merchant_39,Transaction_4139
4140,10760,Credit,3719.07,368368.2,2023-02-27 06:02:32.543547,ATM,Merchant_118,Transaction_4140
4141,4078,Credit,5325.71,350451.36,2024-09-03 06:02:32.543550,Online,Merchant_201,Transaction_4141
4142,7931,Credit,4172.34,309448.13,2022-08-19 06:02:32.543553,Branch,Merchant_140,Transaction_4142
4143,5418,Credit,5779.16,290694.74,2023-08-13 06:02:32.543557,UPI,Merchant_360,Transaction_4143
4144,8608,Credit,4977.63,176096.7,2022-10-31 06:02:32.543560,UPI,,Transaction_4144
4145,6578,Debit,3155.28,497664.94,2021-03-08 06:02:32.543563,Branch,Merchant_101,Transaction_4145
4146,13744,Credit,4980.21,163033.81,2024-08-31 06:02:32.543566,Online,,Transaction_4146
4147,1076,Debit,7185.31,75532.22,2024-04-24 06:02:32.543570,Online,Merchant_455,Transaction_4147
4148,1169,Credit,2115.41,488673.26,2025-01-11 06:02:32.543573,Branch,Merchant_3,Transaction_4148
4149,8408,Credit,6269.61,458216.02,2021-04-20 06:02:32.543576,ATM,Merchant_426,Transaction_4149
4150,35,Credit,5104.49,153459.4,2021-07-24 06:02:32.543580,Branch,,Transaction_4150
4151,546,Debit,8049.37,443640.95,2023-10-22 06:02:32.543582,Online,Merchant_365,Transaction_4151
4152,9391,Credit,4153.7,319222.23,2025-10-14 06:02:32.543586,ATM,Merchant_228,Transaction_4152
4153,7806,Credit,388.0,123369.64,2022-05-07 06:02:32.543589,Online,Merchant_158,Transaction_4153
4154,7806,Debit,7359.3,16307.23,2021-05-29 06:02:32.543593,UPI,Merchant_423,Transaction_4154
4155,805,Debit,5835.33,181113.82,2022-04-28 06:02:32.543596,ATM,Merchant_329,Transaction_4155
4156,1024,Credit,9744.61,384583.95,2024-05-19 06:02:32.543600,UPI,,Transaction_4156
4157,3079,Debit,8664.4,198657.37,2023-10-19 06:02:32.543603,UPI,Merchant_19,Transaction_4157
4158,1645,Debit,7247.74,28424.97,2026-01-06 06:02:32.543607,Online,,Transaction_4158
4159,5577,Debit,7308.43,493721.76,2025-10-22 06:02:32.543610,Online,Merchant_340,Transaction_4159
4160,9916,Credit,8428.87,395347.75,2022-07-29 06:02:32.543613,Branch,Merchant_81,Transaction_4160
4161,1730,Credit,3210.43,392327.83,2024-05-06 06:02:32.543617,UPI,Merchant_330,Transaction_4161
4162,8567,Debit,834.04,64535.14,2024-08-26 06:02:32.543620,UPI,Merchant_370,Transaction_4162
4163,1707,Debit,2951.25,12893.26,2021-02-15 06:02:32.543623,Online,Merchant_452,Transaction_4163
4164,5319,Debit,6685.69,443934.86,2022-01-10 06:02:32.543627,UPI,Merchant_339,Transaction_4164
4165,8483,Credit,3415.24,364682.86,2025-04-04 06:02:32.543630,Branch,Merchant_126,Transaction_4165
4166,13994,Credit,850.08,39285.0,2025-03-26 06:02:32.543634,UPI,Merchant_334,Transaction_4166
4167,13701,Debit,7366.97,173873.53,2023-03-05 06:02:32.543637,Online,Merchant_353,Transaction_4167
4168,8913,Debit,1773.52,139454.57,2023-09-14 06:02:32.543640,ATM,Merchant_384,Transaction_4168
4169,2963,Credit,6791.88,167869.37,2024-03-06 06:02:32.543644,Online,Merchant_483,Transaction_4169
4170,14863,Credit,6138.63,310729.82,2022-03-13 06:02:32.543647,Branch,Merchant_494,Transaction_4170
4171,9143,Debit,2524.53,344749.78,2025-11-20 06:02:32.543651,UPI,Merchant_291,Transaction_4171
4172,5609,Debit,1830.86,83293.1,2021-07-10 06:02:32.543654,UPI,Merchant_21,Transaction_4172
4173,8067,Credit,5888.99,411157.35,2023-10-28 06:02:32.543658,Branch,,Transaction_4173
4174,12532,Credit,1720.39,387262.28,2024-08-21 06:02:32.543661,Branch,Merchant_43,Transaction_4174
4175,12953,Credit,6851.88,451215.59,2020-12-25 06:02:32.543665,Online,Merchant_127,Transaction_4175
4176,6834,Debit,2604.89,263912.79,2022-07-06 06:02:32.543668,ATM,Merchant_228,Transaction_4176
4177,10443,Debit,4654.79,478849.54,2021-03-16 06:02:32.543671,UPI,Merchant_51,Transaction_4177
4178,9369,Debit,1412.48,433724.68,2024-02-18 06:02:32.543674,ATM,Merchant_157,Transaction_4178
4179,4516,Credit,4621.28,245684.43,2025-03-15 06:02:32.543678,Online,,Transaction_4179
4180,1034,Debit,6971.59,77359.92,2024-03-29 06:02:32.543681,Online,Merchant_449,Transaction_4180
4181,12949,Debit,6262.72,291062.62,2024-03-12 06:02:32.543685,ATM,Merchant_485,Transaction_4181
4182,3837,Credit,2111.2,183877.24,2025-02-28 06:02:32.543688,Branch,Merchant_228,Transaction_4182
4183,8187,Debit,6690.16,7098.95,2020-12-16 06:02:32.543692,Branch,,Transaction_4183
4184,7684,Debit,8143.13,95315.47,2025-06-04 06:02:32.543694,ATM,,Transaction_4184
4185,5891,Debit,9731.97,254870.92,2023-11-06 06:02:32.543697,UPI,Merchant_91,Transaction_4185
4186,10487,Credit,9015.73,89221.74,2024-03-08 06:02:32.543700,Online,Merchant_207,Transaction_4186
4187,12526,Credit,3046.9,427673.37,2022-10-18 06:02:32.543703,Online,Merchant_114,Transaction_4187
4188,6003,Credit,5830.38,370995.81,2024-05-13 06:02:32.543707,ATM,Merchant_113,Transaction_4188
4189,174,Credit,3602.22,450086.2,2026-02-13 06:02:32.543710,Branch,Merchant_408,Transaction_4189
4190,11193,Credit,3453.5,422991.31,2025-04-04 06:02:32.543713,ATM,Merchant_62,Transaction_4190
4191,7270,Debit,8682.27,339038.34,2022-12-28 06:02:32.543716,UPI,,Transaction_4191
4192,1056,Credit,5157.5,287808.92,2025-07-04 06:02:32.543720,Online,,Transaction_4192
4193,10242,Debit,750.95,429098.04,2024-04-09 06:02:32.543723,Branch,,Transaction_4193
4194,3029,Credit,9741.49,485130.15,2023-03-24 06:02:32.543726,ATM,Merchant_255,Transaction_4194
4195,4008,Debit,8079.01,467482.77,2022-10-12 06:02:32.543729,Branch,,Transaction_4195
4196,2983,Debit,2754.98,338946.42,2021-03-16 06:02:32.543733,ATM,Merchant_375,Transaction_4196
4197,1874,Credit,5337.1,70979.86,2022-11-05 06:02:32.543736,Online,Merchant_11,Transaction_4197
4198,3347,Credit,9703.45,306530.27,2025-05-11 06:02:32.543740,Online,Merchant_486,Transaction_4198
4199,2320,Credit,7185.01,44800.73,2025-02-23 06:02:32.543743,Online,Merchant_474,Transaction_4199
4200,5114,Credit,2648.39,152491.63,2025-11-05 06:02:32.543747,ATM,Merchant_19,Transaction_4200
4201,9085,Debit,7546.58,375671.25,2025-05-16 06:02:32.543750,UPI,,Transaction_4201
4202,11895,Debit,1651.87,48759.17,2025-06-13 06:02:32.543753,Branch,Merchant_215,Transaction_4202
4203,7435,Credit,2591.67,196515.26,2022-08-27 06:02:32.543757,UPI,Merchant_424,Transaction_4203
4204,6370,Debit,9006.95,415950.81,2024-04-07 06:02:32.543760,Branch,,Transaction_4204
4205,8543,Debit,5190.15,357923.66,2022-04-02 06:02:32.543763,Online,,Transaction_4205
4206,7383,Debit,5989.62,29575.88,2021-07-15 06:02:32.543766,ATM,Merchant_340,Transaction_4206
4207,3950,Credit,2690.04,134970.76,2021-10-30 06:02:32.543769,ATM,Merchant_7,Transaction_4207
4208,12626,Credit,7666.55,302056.54,2025-09-16 06:02:32.543772,ATM,,Transaction_4208
4209,13197,Debit,843.19,58344.52,2025-06-29 06:02:32.543775,Branch,Merchant_168,Transaction_4209
4210,3871,Debit,9887.65,450401.27,2026-02-09 06:02:32.543779,UPI,,Transaction_4210
4211,8732,Debit,1041.08,10504.08,2025-03-20 06:02:32.543781,Online,,Transaction_4211
4212,14920,Debit,9743.76,351239.65,2025-02-20 06:02:32.543784,ATM,Merchant_320,Transaction_4212
4213,11537,Debit,1851.9,100944.31,2025-11-09 06:02:32.543788,Online,Merchant_406,Transaction_4213
4214,3481,Credit,929.22,278035.42,2022-05-08 06:02:32.543792,ATM,Merchant_133,Transaction_4214
4215,9977,Debit,3845.35,146888.14,2024-03-11 06:02:32.543795,UPI,Merchant_387,Transaction_4215
4216,12660,Debit,5458.5,87565.84,2022-04-15 06:02:32.543799,ATM,Merchant_263,Transaction_4216
4217,12102,Debit,4622.81,66426.16,2024-02-24 06:02:32.543803,ATM,Merchant_161,Transaction_4217
4218,8399,Credit,8851.6,407252.46,2025-03-26 06:02:32.543806,ATM,Merchant_475,Transaction_4218
4219,12001,Debit,4897.31,218119.5,2022-03-20 06:02:32.543809,Online,Merchant_479,Transaction_4219
4220,6000,Credit,6874.28,374005.38,2021-07-26 06:02:32.543813,UPI,Merchant_130,Transaction_4220
4221,14400,Credit,8708.75,369163.94,2023-02-20 06:02:32.543821,UPI,Merchant_421,Transaction_4221
4222,4110,Debit,3460.31,9684.98,2024-03-04 06:02:32.543825,Online,Merchant_205,Transaction_4222
4223,367,Credit,7358.99,194189.63,2023-05-06 06:02:32.543828,UPI,Merchant_323,Transaction_4223
4224,11164,Debit,5649.21,185328.28,2024-08-16 06:02:32.543832,ATM,Merchant_481,Transaction_4224
4225,2706,Credit,2696.93,457222.99,2023-03-10 06:02:32.543835,UPI,,Transaction_4225
4226,4535,Credit,6007.43,341672.4,2023-10-22 06:02:32.543838,Online,,Transaction_4226
4227,7584,Credit,1159.2,113906.49,2021-04-01 06:02:32.543841,Branch,Merchant_127,Transaction_4227
4228,2914,Debit,2692.32,333823.07,2025-12-28 06:02:32.543844,UPI,,Transaction_4228
4229,8749,Debit,8991.51,38285.19,2023-07-12 06:02:32.543847,Online,,Transaction_4229
4230,11665,Debit,1974.69,376912.27,2025-10-03 06:02:32.543851,Branch,,Transaction_4230
