account_id,customer_id,branch_id,account_type,account_status,balance,opened_date,closed_date
5164,2760,55,Savings,Inactive,318003.74,2022-11-06,2025-04-05
5165,9905,79,Savings,Inactive,352495.93,2025-04-25,
5166,14282,33,Current,Active,323046.83,2024-09-06,2025-06-23
5167,10786,93,Salary,Closed,147943.1,2022-04-21,2026-03-31
5168,4010,73,Current,Closed,1955.28,2025-12-14,2025-11-05
5169,12234,15,Salary,Active,43145.61,2022-05-10,2026-01-09
5170,14490,61,Salary,Active,36014.05,2021-11-07,2026-02-09
5171,6781,44,Salary,Active,100850.75,2025-09-29,
5172,6943,83,Current,Active,299993.51,2022-07-02,2026-01-05
5173,9260,9,Current,Active,277268.3,2022-07-19,2025-05-09
5174,4872,61,Salary,Closed,386999.73,2021-11-18,
5175,7168,21,Savings,Inactive,395986.23,2022-12-24,2025-12-21
5176,2734,5,Current,Closed,448458.25,2022-02-03,2025-08-12
5177,4773,59,Current,Closed,373017.62,2022-11-30,2025-03-30
5178,5578,36,Savings,Closed,53241.16,2024-06-04,2025-11-05
5179,14503,83,Savings,Inactive,280734.21,2024-11-04,2025-10-30
5180,3133,1,Salary,Closed,269158.52,2023-08-01,2025-11-15
5181,4244,41,Salary,Active,419838.37,2021-07-02,
5182,7563,38,Savings,Inactive,98990.57,2026-02-04,2025-02-09
5183,4909,2,Savings,Closed,66720.64,2021-02-03,2025-07-16
5184,14433,91,Savings,Active,445101.07,2021-01-15,2025-06-07
5185,13570,59,Savings,Closed,100789.7,2021-05-26,
5186,6241,46,Current,Inactive,80720.61,2023-07-20,2025-05-04
5187,3986,62,Current,Inactive,193943.76,2022-10-17,
5188,13697,94,Current,Inactive,163792.19,2026-03-28,2026-01-26
5189,2859,77,Savings,Closed,171049.9,2024-05-23,2025-09-05
5190,9112,44,Savings,Active,153979.61,2024-08-02,
5191,14216,98,Salary,Inactive,374143.72,2023-04-07,2025-08-08
5192,7211,17,Current,Closed,126954.21,2026-04-10,2025-12-07
5193,12800,73,Salary,Inactive,485700.62,2023-09-09,
5194,3231,12,Salary,Closed,69853.14,2025-04-25,2025-06-23
5195,7686,24,Savings,Closed,334676.46,2020-11-17,2025-02-25
5196,11026,6,Savings,Active,469377.54,2021-02-05,2025-02-09
5197,613,59,Salary,Active,54553.4,2024-03-31,2025-01-23
5198,11381,71,Current,Inactive,135579.8,2021-09-10,2025-09-20
5199,13663,96,Current,Closed,438453.27,2021-10-10,
5200,437,37,Current,Inactive,395671.58,2026-04-10,2025-10-09
5201,8556,42,Salary,Closed,148006.42,2021-02-27,2026-01-28
5202,14132,100,Savings,Inactive,173324.25,2023-07-21,
5203,3820,47,Salary,Active,429450.88,2024-01-10,
5204,13219,84,Savings,Inactive,164542.12,2025-09-05,
5205,3746,38,Salary,Active,152958.74,2025-12-04,2025-05-31
5206,10762,63,Savings,Closed,473146.23,2022-07-01,2025-11-27
5207,6479,97,Savings,Inactive,91884.2,2021-02-23,2024-12-15
5208,10179,48,Savings,Closed,153180.01,2024-07-20,2025-12-29
5209,3144,18,Savings,Active,12582.93,2022-05-06,2025-07-14
5210,11343,68,Salary,Active,413783.23,2025-11-21,
5211,3004,29,Savings,Active,223645.13,2021-01-07,2025-04-30
5212,12222,38,Savings,Closed,357147.74,2025-10-11,2026-02-13
5213,1601,13,Savings,Inactive,203095.46,2022-05-06,
5214,7677,88,Salary,Closed,432376.17,2024-10-03,2025-08-12
5215,8377,54,Salary,Active,398927.91,2023-04-29,2025-11-14
5216,9329,98,Savings,Inactive,432080.12,2022-03-25,2026-01-01
5217,7043,32,Savings,Inactive,420555.42,2023-05-08,2025-02-10
5218,11902,68,Salary,Closed,392479.68,2021-06-14,2025-06-01
5219,1794,48,Current,Closed,364445.6,2024-09-02,2025-02-24
5220,2938,22,Salary,Closed,297611.75,2024-08-03,2026-02-15
5221,3791,14,Savings,Active,323995.8,2022-01-22,2025-03-16
5222,13607,67,Current,Closed,467690.3,2025-11-25,2025-07-08
5223,9011,90,Savings,Inactive,64036.81,2023-12-02,2025-10-24
5224,5013,66,Savings,Closed,71511.86,2023-09-16,2025-12-05
5225,12672,87,Current,Active,209480.79,2024-10-26,2026-01-27
5226,5721,24,Current,Closed,359177.63,2022-08-10,
5227,10200,60,Current,Inactive,255532.58,2025-12-07,2025-02-22
5228,11871,77,Salary,Active,211998.18,2026-02-27,2026-04-05
5229,899,84,Salary,Closed,272715.14,2022-12-19,
5230,8030,6,Savings,Active,189783.91,2021-09-12,2025-05-13
5231,11178,99,Savings,Inactive,367345.66,2023-07-06,
5232,1322,12,Salary,Closed,363569.6,2024-03-04,2025-01-14
5233,10723,33,Savings,Inactive,170325.66,2021-09-09,2025-07-04
5234,10794,49,Savings,Closed,141395.36,2025-04-19,
5235,9311,36,Salary,Closed,260295.06,2021-04-02,
5236,4344,74,Savings,Inactive,258121.91,2021-07-15,2025-09-26
5237,12680,19,Current,Inactive,280500.61,2024-09-30,2026-03-13
5238,8912,97,Savings,Inactive,453184.13,2023-10-20,2025-05-04
5239,8906,49,Salary,Closed,487247.69,2024-11-09,
5240,478,81,Savings,Active,151920.81,2023-07-02,2025-02-12
5241,6491,97,Savings,Closed,223734.18,2023-08-06,2025-05-28
5242,9535,10,Savings,Closed,482883.09,2023-10-07,
5243,9069,31,Current,Closed,272638.36,2024-10-08,2026-04-14
5244,3822,16,Salary,Inactive,337994.99,2021-06-03,2025-08-03
5245,175,63,Current,Active,498963.25,2025-07-10,2025-06-23
5246,7339,67,Salary,Inactive,218802.82,2022-06-04,
5247,10853,38,Current,Active,376868.27,2025-09-10,2026-03-17
5248,6707,74,Current,Inactive,336451.89,2022-03-20,2026-03-10
5249,10159,88,Salary,Closed,485846.32,2022-01-22,2025-02-05
5250,9738,59,Current,Active,146261.55,2024-07-19,2025-08-09
5251,5579,18,Current,Inactive,400655.01,2023-06-27,2025-11-07
5252,5649,83,Savings,Closed,66531.09,2025-01-07,2025-03-14
5253,3436,63,Current,Closed,376476.11,2026-03-07,
5254,9528,46,Savings,Active,383198.66,2023-11-05,2026-02-02
5255,3765,14,Savings,Closed,467384.63,2023-07-28,2025-05-20
5256,5544,91,Salary,Inactive,441363.67,2023-12-01,2026-01-27
5257,14216,17,Salary,Inactive,414664.06,2023-05-07,2025-10-09
5258,14191,2,Current,Inactive,274171.62,2025-06-29,
5259,5909,44,Salary,Closed,118174.37,2023-02-22,2025-12-31
5260,3573,46,Savings,Closed,254939.55,2025-05-22,2025-08-06
5261,6816,62,Salary,Active,228950.95,2023-11-15,2025-04-11
5262,11011,88,Salary,Active,25682.27,2022-12-19,2025-10-27
5263,6859,39,Current,Active,158705.43,2025-08-19,2026-02-09
5264,14264,9,Salary,Inactive,29410.65,2025-08-26,2025-05-03
5265,11855,74,Salary,Closed,264873.6,2024-08-07,2026-03-23
5266,13334,74,Salary,Inactive,333019.04,2025-08-17,2025-05-26
5267,3318,1,Savings,Closed,363486.76,2023-03-28,2026-04-10
5268,2332,58,Current,Active,344658.91,2021-01-12,2024-12-12
5269,13027,10,Current,Inactive,172598.77,2024-06-04,
5270,6029,72,Salary,Closed,325186.55,2024-05-15,2025-05-20
5271,11063,7,Salary,Closed,246596.3,2026-01-15,2025-01-10
5272,9711,39,Current,Inactive,337909.88,2021-05-09,
5273,12934,7,Current,Active,492140.91,2023-08-03,2025-12-07
5274,4242,51,Current,Active,301248.07,2022-05-26,2024-12-10
5275,10699,40,Salary,Active,226629.18,2023-07-28,
5276,8902,35,Salary,Active,261809.16,2023-11-13,2026-04-09
5277,5298,95,Salary,Inactive,225508.03,2021-06-03,2026-01-14
5278,5678,89,Savings,Inactive,101076.59,2024-12-11,2025-10-19
5279,6874,59,Salary,Inactive,445021.01,2023-07-23,2025-08-25
5280,7973,37,Savings,Inactive,309348.91,2023-02-21,2026-04-24
5281,9651,35,Salary,Inactive,124565.28,2021-02-03,2025-06-25
5282,14611,56,Salary,Active,100457.06,2020-12-06,2025-06-06
5283,9443,1,Salary,Inactive,246485.04,2024-06-04,2026-03-24
5284,11704,95,Current,Inactive,336610.96,2023-12-23,
5285,5027,67,Savings,Closed,52535.27,2024-12-24,2025-11-10
5286,3544,43,Salary,Closed,152143.83,2025-04-09,2025-10-08
5287,931,50,Savings,Active,188865.99,2024-11-22,2025-12-16
5288,6011,23,Current,Inactive,41248.84,2021-07-06,2025-03-05
5289,12699,11,Current,Closed,228409.44,2023-04-19,2025-07-06
5290,14781,15,Current,Active,148128.6,2023-12-09,
5291,11241,83,Salary,Inactive,117371.1,2023-06-14,2025-11-02
5292,7535,44,Current,Active,456002.45,2021-01-08,2025-06-23
5293,6439,77,Current,Active,227549.84,2021-01-29,2025-07-08
5294,9103,46,Salary,Closed,75097.27,2022-12-24,2025-02-11
5295,9594,88,Current,Closed,112580.85,2022-12-26,2025-07-31
5296,4100,11,Savings,Inactive,406498.25,2026-04-23,2025-04-25
5297,7719,87,Current,Inactive,405327.82,2021-07-17,
5298,5773,74,Savings,Active,412425.83,2024-02-06,2025-05-03
5299,2483,70,Current,Inactive,237613.01,2023-05-14,2025-04-20
5300,7924,100,Salary,Inactive,486448.32,2024-03-17,2025-11-05
5301,2779,87,Current,Active,248994.21,2023-09-17,
5302,7384,66,Current,Closed,261110.13,2023-07-07,2025-11-24
5303,2071,48,Savings,Active,414111.77,2021-11-18,2026-04-12
5304,1070,8,Savings,Closed,142587.55,2022-11-21,2025-09-29
5305,10172,4,Current,Inactive,408973.56,2022-11-28,2025-07-18
5306,10656,22,Current,Active,185807.24,2022-02-07,2025-05-17
5307,9414,9,Savings,Closed,109203.95,2026-01-29,2025-03-08
5308,5471,66,Current,Closed,296285.15,2025-04-09,2024-12-25
5309,6775,79,Current,Closed,351646.3,2021-01-23,2025-07-02
5310,10283,2,Savings,Active,395819.08,2022-10-01,2025-10-19
5311,1294,33,Salary,Inactive,26471.17,2025-09-13,2025-12-01
5312,13388,92,Salary,Closed,498408.47,2025-10-10,2025-07-26
5313,6839,8,Current,Inactive,447279.47,2023-04-04,2026-03-06
5314,7593,45,Savings,Inactive,92975.28,2024-10-04,2025-10-05
5315,8739,73,Savings,Inactive,188721.39,2024-09-09,2025-09-19
5316,13932,73,Savings,Inactive,64357.1,2025-05-26,
5317,9960,94,Current,Inactive,74438.84,2024-06-05,2025-09-07
5318,12904,34,Savings,Inactive,479532.4,2022-05-25,2026-03-19
5319,13756,42,Savings,Active,460154.18,2022-11-13,2025-09-27
5320,4399,43,Current,Active,421778.98,2021-03-27,
5321,8930,6,Salary,Closed,386357.78,2022-12-06,2024-12-16
5322,11073,14,Salary,Closed,78639.92,2022-10-02,
5323,13948,28,Savings,Closed,173349.69,2021-11-10,2025-10-19
5324,14795,84,Savings,Inactive,186938.46,2021-07-14,2025-04-24
5325,12479,40,Salary,Active,468744.54,2024-05-28,2025-11-05
5326,3777,88,Savings,Closed,242798.3,2022-10-05,2025-04-30
5327,4146,85,Savings,Active,326851.25,2023-09-28,2025-05-16
5328,2400,21,Salary,Closed,76719.38,2022-04-17,
5329,14678,69,Savings,Inactive,207070.01,2023-08-03,2025-01-02
5330,7487,41,Current,Closed,464560.32,2024-11-22,2025-11-26
5331,965,27,Savings,Active,446743.4,2023-07-28,2025-12-09
5332,159,20,Current,Inactive,493829.93,2026-03-21,2025-12-26
5333,3461,1,Current,Closed,84465.44,2025-08-02,2025-11-03
5334,2707,41,Salary,Closed,311487.51,2025-07-13,
5335,774,42,Salary,Closed,265826.05,2022-12-13,2024-12-24
5336,12624,99,Current,Active,38313.37,2025-02-17,
5337,4459,19,Salary,Inactive,25787.47,2024-09-15,2025-09-04
5338,14619,11,Salary,Inactive,11950.61,2022-01-19,2025-05-18
5339,8272,37,Current,Inactive,301357.72,2025-05-26,2025-12-30
5340,13386,98,Current,Inactive,85847.75,2023-12-10,2026-01-19
5341,9226,83,Savings,Active,283493.89,2026-01-22,
5342,10124,15,Savings,Inactive,172830.08,2024-05-26,2025-11-11
5343,11005,58,Salary,Active,206427.84,2021-02-18,
5344,917,14,Salary,Active,491659.1,2021-03-21,2025-04-23
5345,319,18,Savings,Inactive,204507.93,2021-02-06,2025-05-21
5346,9346,51,Salary,Active,84698.58,2023-01-14,2025-04-26
5347,4538,47,Savings,Closed,312874.01,2025-04-20,2025-08-24
5348,1678,49,Current,Closed,90986.82,2021-04-07,2026-01-01
5349,11342,33,Current,Inactive,77291.69,2021-11-25,2025-03-09
5350,5617,54,Salary,Inactive,76957.65,2022-07-23,2025-04-29
5351,9859,73,Salary,Active,319790.22,2024-10-05,2026-02-23
5352,9591,9,Salary,Inactive,130889.43,2023-07-09,2026-02-03
5353,11849,63,Salary,Closed,368573.35,2023-08-17,2025-02-01
5354,10983,38,Salary,Active,270580.24,2021-09-11,
5355,7369,61,Savings,Active,115603.36,2023-08-04,
5356,3456,28,Salary,Closed,117727.92,2024-08-13,2025-05-06
5357,13577,95,Salary,Active,423207.98,2025-03-22,2025-12-20
5358,14493,82,Current,Active,86317.85,2025-04-20,2025-04-14
5359,7998,27,Savings,Active,206151.22,2025-05-29,2025-01-18
5360,14448,83,Savings,Active,396467.33,2021-04-03,
5361,4248,81,Current,Closed,483998.34,2023-10-19,
5362,4621,7,Current,Active,302095.19,2021-01-07,2025-12-05
5363,9485,71,Salary,Closed,313369.52,2022-10-18,2025-09-26
5364,1543,50,Current,Inactive,401963.64,2021-03-19,2026-01-31
5365,490,2,Salary,Active,273290.39,2025-08-15,
5366,13187,25,Savings,Closed,431108.3,2021-09-17,2025-06-12
5367,13493,87,Current,Closed,357379.3,2020-12-04,2025-12-10
5368,7859,9,Savings,Inactive,411598.78,2024-06-24,2026-02-26
5369,12372,62,Current,Active,481678.32,2024-11-01,2025-11-19
5370,8055,94,Savings,Inactive,168953.42,2023-11-21,2026-03-19
5371,10961,22,Salary,Closed,393184.67,2021-01-12,2025-03-29
5372,11820,48,Savings,Inactive,363269.27,2021-10-26,2026-04-03
5373,7289,10,Current,Active,159566.5,2026-03-26,2026-01-03
5374,5617,48,Savings,Closed,464515.79,2026-03-24,2025-07-30
5375,14356,30,Salary,Closed,473849.72,2024-12-06,2025-01-04
5376,13388,37,Current,Active,374275.09,2021-12-09,2025-07-25
5377,1539,72,Current,Closed,409697.94,2022-05-31,2025-07-29
5378,5265,29,Salary,Closed,495765.77,2022-06-16,2025-12-12
5379,10883,50,Salary,Active,118208.82,2025-07-28,2026-02-26
5380,3554,31,Current,Inactive,170061.97,2021-03-01,
5381,7776,46,Current,Inactive,129189.03,2025-12-10,2025-07-15
5382,6262,59,Current,Active,397212.06,2022-12-20,2025-05-10
5383,12681,20,Savings,Active,293977.07,2023-04-15,2025-08-24
5384,10086,24,Current,Active,376207.19,2023-09-27,
5385,8180,99,Current,Closed,280670.91,2021-10-27,2025-06-26
5386,6580,100,Salary,Active,141376.31,2026-04-09,2025-09-30
5387,6518,15,Savings,Inactive,87414.05,2024-06-24,2025-06-24
5388,11794,65,Savings,Active,404281.79,2022-05-19,2025-04-27
5389,4099,99,Salary,Closed,16928.29,2022-07-27,2025-03-16
5390,4125,43,Salary,Closed,419384.72,2021-12-21,2025-07-22
5391,10244,39,Salary,Active,122512.46,2021-04-02,2025-02-26
5392,6255,51,Salary,Inactive,113891.4,2022-03-28,2025-01-19
5393,4470,81,Savings,Active,64123.29,2022-12-19,2025-10-29
5394,11179,39,Savings,Closed,223489.02,2024-02-13,2025-01-04
5395,762,97,Salary,Closed,42308.69,2021-10-26,
5396,2501,78,Savings,Inactive,446611.82,2025-12-21,2025-06-13
5397,10137,11,Salary,Active,253261.47,2023-08-22,2025-05-15
5398,6597,20,Salary,Active,336839.24,2020-11-01,2026-04-13
5399,13738,57,Salary,Inactive,428850.54,2022-03-08,2025-01-09
5400,3106,98,Savings,Inactive,488528.1,2023-08-26,
5401,3160,94,Salary,Closed,87089.01,2021-07-24,2025-10-18
5402,10118,21,Salary,Inactive,161429.85,2022-12-22,2026-02-09
5403,10470,42,Salary,Active,56378.61,2023-06-18,2025-04-01
5404,6184,83,Current,Closed,78122.42,2024-07-14,2026-01-25
5405,1122,35,Salary,Closed,32132.94,2020-12-27,2026-02-22
5406,876,7,Current,Active,205664.85,2025-04-17,2025-08-11
5407,8912,23,Savings,Inactive,424266.0,2023-03-25,2026-03-25
5408,9692,68,Salary,Inactive,270812.29,2023-10-13,2025-07-30
5409,1002,64,Salary,Inactive,179834.96,2022-07-04,2026-02-20
5410,11437,5,Salary,Closed,387998.2,2025-02-06,
5411,8009,84,Savings,Inactive,89130.89,2024-08-19,2025-10-20
5412,8947,83,Savings,Inactive,385983.71,2024-10-12,2025-03-06
5413,8682,51,Savings,Active,276102.88,2024-08-19,2025-02-13
5414,13585,40,Current,Active,121753.72,2022-06-06,2025-02-20
5415,2975,68,Salary,Closed,177914.51,2022-02-17,2025-02-09
5416,10748,34,Savings,Closed,261474.81,2025-12-01,2025-11-28
5417,1927,64,Salary,Active,304361.1,2025-04-11,2025-09-12
5418,5585,70,Current,Closed,459052.67,2020-12-20,2026-04-22
5419,12093,18,Savings,Inactive,358925.03,2025-02-04,2025-03-28
5420,7755,3,Current,Active,303160.2,2024-02-01,2024-12-15
5421,496,95,Salary,Closed,404057.91,2024-08-17,2025-03-17
5422,3077,69,Salary,Active,400572.98,2024-07-07,2025-01-25
5423,9386,3,Savings,Active,373615.07,2021-10-24,2026-01-11
5424,10553,74,Current,Active,8281.7,2022-06-20,2025-04-03
5425,1045,92,Salary,Closed,35228.48,2021-01-01,2025-10-25
5426,6221,6,Salary,Closed,54326.56,2025-03-10,2024-12-23
5427,12804,92,Salary,Inactive,69491.15,2024-07-27,2025-08-13
5428,5818,12,Current,Closed,366477.54,2021-06-13,2026-03-06
5429,14101,43,Current,Active,222822.97,2023-08-12,2025-05-10
5430,11334,52,Current,Inactive,297900.16,2023-10-10,
5431,4695,51,Salary,Inactive,113905.15,2020-11-05,2025-07-22
5432,6098,63,Salary,Active,489026.64,2021-10-23,2025-06-26
5433,697,24,Current,Closed,215174.97,2023-10-27,2025-08-03
5434,8650,2,Salary,Inactive,29959.78,2022-10-01,2025-07-24
5435,8090,81,Current,Active,246290.29,2020-12-25,2025-10-01
5436,833,47,Salary,Closed,35971.23,2021-05-08,2026-01-09
5437,4719,84,Current,Inactive,78365.01,2025-11-09,2025-10-05
5438,4209,78,Current,Closed,122531.99,2024-10-14,2025-03-22
5439,9834,55,Savings,Inactive,164057.11,2021-11-25,2026-02-21
5440,14545,80,Salary,Active,1942.17,2025-11-16,
5441,3700,20,Savings,Active,228294.23,2023-04-19,2025-02-24
5442,200,96,Current,Active,52360.73,2024-01-05,2025-05-16
5443,13951,62,Current,Closed,192920.85,2021-03-18,
5444,3219,58,Current,Closed,131880.8,2024-11-18,2025-12-02
5445,2534,16,Savings,Active,304265.66,2025-10-31,2025-05-01
5446,4424,27,Savings,Closed,189877.25,2021-02-21,2026-01-09
5447,8544,10,Savings,Closed,59624.73,2022-05-13,2025-05-27
5448,8128,31,Current,Inactive,292273.66,2024-12-24,2025-05-10
5449,3948,63,Salary,Active,6758.02,2021-06-24,2026-03-17
5450,3178,33,Salary,Inactive,29734.41,2024-09-13,2025-04-24
5451,7610,45,Salary,Closed,460731.61,2023-11-11,2026-02-27
5452,6979,9,Savings,Closed,422271.85,2025-04-06,2025-11-09
5453,2557,18,Salary,Closed,19670.48,2024-12-30,2025-06-06
5454,5531,30,Current,Closed,353355.4,2021-11-20,
5455,10426,41,Current,Active,167134.02,2025-09-21,2025-07-16
5456,9899,8,Salary,Active,178100.27,2023-06-02,
5457,13944,40,Current,Active,325707.49,2024-11-11,2026-01-05
5458,2353,44,Salary,Inactive,156199.37,2021-03-08,
5459,9374,57,Salary,Inactive,112395.99,2023-03-23,2025-11-04
5460,5158,46,Salary,Active,369381.22,2023-12-29,
5461,7551,65,Salary,Closed,358561.68,2025-10-28,2025-01-04
5462,7253,8,Savings,Closed,217325.4,2024-05-12,2025-03-10
5463,4269,5,Salary,Inactive,318117.36,2021-06-27,
5464,6699,88,Salary,Inactive,383944.72,2025-02-12,2025-06-05
5465,1218,66,Salary,Active,490177.99,2024-01-17,2025-02-13
5466,7090,61,Savings,Active,328951.06,2024-02-22,2025-10-18
5467,5126,63,Current,Inactive,321004.27,2023-12-27,2026-04-09
5468,12289,27,Savings,Active,285313.35,2025-01-28,2024-12-30
5469,955,43,Current,Closed,44032.94,2024-10-09,2026-01-26
5470,6043,47,Salary,Inactive,75777.14,2023-09-16,2025-05-11
5471,2760,43,Salary,Closed,152683.95,2025-06-03,2024-12-15
5472,6780,28,Savings,Closed,111962.08,2021-05-08,2025-10-01
5473,11750,64,Savings,Active,174994.33,2025-12-10,2025-04-29
5474,11237,89,Savings,Active,482385.77,2026-02-13,2025-05-28
5475,7324,76,Current,Inactive,313125.95,2025-06-22,2025-02-13
5476,6616,49,Salary,Closed,93352.84,2025-01-06,2025-08-05
5477,99,2,Savings,Closed,242467.51,2021-09-21,2025-06-10
5478,7126,61,Current,Inactive,405020.63,2026-04-23,2025-01-04
5479,9139,35,Current,Active,437593.58,2024-05-17,
5480,10331,59,Salary,Closed,192415.15,2024-02-26,2025-08-01
5481,3542,86,Salary,Closed,148676.83,2024-10-13,2025-04-10
5482,796,96,Current,Inactive,253294.68,2024-05-17,2024-12-12
5483,5361,9,Current,Closed,59239.82,2023-03-28,2025-02-10
5484,1941,10,Current,Inactive,311247.23,2023-02-16,2026-02-05
5485,6450,50,Savings,Inactive,402666.47,2024-07-26,2025-02-08
5486,5975,99,Salary,Closed,462331.4,2025-10-14,
5487,8204,4,Savings,Inactive,216289.01,2023-05-09,
5488,13453,46,Salary,Closed,248107.9,2026-03-21,2025-03-27
5489,1597,28,Salary,Closed,426508.5,2022-11-03,2025-01-04
5490,688,31,Savings,Active,395028.5,2021-10-10,2025-12-02
5491,11965,47,Current,Closed,71989.39,2024-03-20,2025-02-15
5492,11355,67,Current,Inactive,1952.26,2021-01-29,2025-04-09
5493,3390,38,Current,Inactive,374395.17,2024-05-03,2024-12-28
5494,7537,37,Salary,Closed,361647.38,2025-04-23,
5495,14594,65,Savings,Closed,217667.64,2026-01-12,2025-12-26
5496,9019,4,Savings,Active,426976.75,2023-06-05,2025-04-24
5497,11369,67,Salary,Active,140895.86,2023-04-20,2024-12-19
5498,1325,88,Salary,Inactive,256785.09,2025-08-24,2025-03-03
5499,7143,54,Salary,Active,290382.82,2025-08-10,2025-06-23
5500,879,47,Current,Inactive,69997.41,2024-07-15,2025-02-26
5501,10850,6,Current,Inactive,357649.16,2024-03-25,2025-10-28
5502,11449,19,Salary,Closed,357465.76,2022-07-09,2025-07-08
5503,12186,73,Savings,Closed,215673.09,2024-04-25,2025-02-20
5504,2506,21,Current,Active,342331.32,2024-07-09,2026-01-27
5505,8831,31,Savings,Closed,83089.04,2023-12-08,2025-04-08
5506,12394,39,Salary,Active,336631.78,2024-07-12,
5507,11204,22,Savings,Inactive,312934.35,2025-09-16,2025-07-19
5508,8525,47,Current,Inactive,121592.17,2024-06-03,2025-06-02
5509,9775,3,Savings,Inactive,320970.07,2022-08-20,2026-04-11
5510,2116,37,Savings,Active,259673.01,2023-06-12,2026-02-06
5511,14115,40,Savings,Active,309545.41,2022-03-27,2025-12-13
5512,10304,24,Savings,Closed,66684.51,2023-05-14,
5513,7546,63,Current,Inactive,142123.2,2021-12-03,2025-12-23
5514,1625,53,Current,Active,309677.24,2021-03-08,2025-06-09
5515,11129,8,Salary,Closed,143497.2,2023-01-07,2025-06-05
5516,8193,79,Salary,Inactive,475708.24,2024-10-17,2025-04-17
5517,6596,16,Salary,Inactive,243326.59,2021-07-30,2025-06-26
5518,4139,79,Salary,Closed,454786.88,2022-12-28,2025-04-12
